[147456381016, 358810058752]
[152371310648, 358810058752]
[152372314168, 358810058752]
[157286518992, 358810058752]
[157287096528, 358810058752]
[314574413928, 358810058752]
[314574639208, 358810058752]
[353894531072, 358810058752]
[353896235016, 358810058752]
[353896828936, 358810058752]
[358810058752, 363725864968]
[358810058752, 368640229600]
[358810058752, 368640352296]
[358810058752, 368640434200]
[358810058752, 368640548904]
[358810058752, 373555236904]
[358810058752, 373555298328]
[358810058752, 373555343360]
[358810058752, 373555429600]
[358810058752, 373555593224]
[358810058752, 373556031512]
[358810058752, 378470584344]
[358810058752, 378470748168]
[358810058752, 378470924328]
[358810058752, 378470932520]
[358810058752, 378471612440]
[358810058752, 378471829528]
[358810058752, 378471985176]
[358810058752, 378472095784]
[358810058752, 383385632792]
[358810058752, 383385636904]
[358810058752, 383385641000]
[358810058752, 383385661448]
[358810058752, 383385915400]
[358810058752, 383386222816]
[358810058752, 383386411048]
[358810058752, 383386447896]
[358810058752, 383386517528]
[358810058752, 383386533912]
[358810058752, 388301230120]
[358810058752, 388301799464]
[358810058752, 388302598184]
[358810058752, 393216016608]
[358810058752, 393216557064]
[358810058752, 393218461720]
[358810058752, 398131478568]
[358810058752, 398131851304]
[358810058752, 403048005656]
[358810058752, 407961694216]
[358810058752, 407961964768]
[358810058752, 412876959904]
[358810058752, 412877029536]
[358810058752, 412877439136]
[358810058752, 412880724128]
[358810058752, 417792872608]
[358810058752, 417794560144]
[358810058752, 422709768352]
[358810058752, 422710108320]
[358810058752, 422710276256]
[358810058752, 427624603808]
[358810058752, 427625386128]
[358810058752, 427625496720]
[358810058752, 427625500832]
[358810058752, 432538390672]
[358810058752, 432538460304]
[358810058752, 437452894232]
[358810058752, 437453688992]
[358810058752, 437455126672]
[358810058752, 437455257744]
[358810058752, 437456920736]
[358810058752, 442368282632]
[358810058752, 442369679504]
[358810058752, 447283323024]
[358810058752, 447283409040]
[358810058752, 447283429520]
[358810058752, 447283642376]
[358810058752, 447283744912]
[358810058752, 447285395600]
[358810058752, 447285579920]
[358810058752, 457113759904]
[358810058752, 457113944224]
[358810058752, 457115525264]
[358810058752, 462028984480]
[358810058752, 466944643232]
[358810058752, 466944663712]
[358810058752, 471859417248]
[358810058752, 491520696480]
[358810058752, 506266083368]
[358810058752, 516098773016]
[358810058752, 521012932648]
[358810058752, 521013645352]
[358810058752, 525927272592]
[358810058752, 545588158624]
[358810058752, 555418189984]
[358810058752, 560336687248]
[358810058752, 570163765392]
[358810058752, 589825290384]
[358810058752, 589825720480]
