[20584, 471859945544]
[324404371680, 471859945544]
[324404400128, 471859945544]
[324404449304, 471859945544]
[324404486272, 471859945544]
[324404523032, 471859945544]
[324404678656, 471859945544]
[324405035032, 471859945544]
[324405792792, 471859945544]
[329318404136, 471859945544]
[329318424616, 471859945544]
[329318432992, 471859945544]
[329318502640, 471859945544]
[329318527000, 471859945544]
[329318527096, 471859945544]
[329318535416, 471859945544]
[329318559872, 471859945544]
[329318568184, 471859945544]
[329318703112, 471859945544]
[329318756392, 471859945544]
[329318781056, 471859945544]
[329318813736, 471859945544]
[329318826024, 471859945544]
[329318842392, 471859945544]
[329318998024, 471859945544]
[329319051272, 471859945544]
[329319059464, 471859945544]
[329319071744, 471859945544]
[329319088368, 471859945544]
[329319104512, 471859945544]
[329319104536, 471859945544]
[329319186440, 471859945544]
[329319198744, 471859945544]
[329319235824, 471859945544]
[329319329832, 471859945544]
[329319616752, 471859945544]
[329319649520, 471859945544]
[329319710960, 471859945544]
[329319731240, 471859945544]
[329320738840, 471859945544]
[329320800280, 471859945544]
[329320898584, 471859945544]
[334233640984, 471859945544]
[334233751576, 471859945544]
[334233768176, 471859945544]
[334233772280, 471859945544]
[334233776368, 471859945544]
[334233804928, 471859945544]
[334233825408, 471859945544]
[334233825528, 471859945544]
[334233829616, 471859945544]
[334233841704, 471859945544]
[334233899128, 471859945544]
[334233911368, 471859945544]
[334233944192, 471859945544]
[334233964672, 471859945544]
[334233981176, 471859945544]
[334233993344, 471859945544]
[334234026208, 471859945544]
[334234034400, 471859945544]
[334234058776, 471859945544]
[334234099872, 471859945544]
[334234103880, 471859945544]
[334234165472, 471859945544]
[334234202152, 471859945544]
[334234210328, 471859945544]
[334234210344, 471859945544]
[334234234880, 471859945544]
[334234300440, 471859945544]
[334234320936, 471859945544]
[334234419224, 471859945544]
[334234472456, 471859945544]
[334234587296, 471859945544]
[334234767400, 471859945544]
[334234775792, 471859945544]
[334234857512, 471859945544]
[334234898672, 471859945544]
[334235087088, 471859945544]
[334235119656, 471859945544]
[334235123952, 471859945544]
[334235136240, 471859945544]
[334235226352, 471859945544]
[334235643944, 471859945544]
[334235681008, 471859945544]
[334235746344, 471859945544]
[334235758632, 471859945544]
